"정류소번호","정류소명","X좌표","Y좌표"
"02256","신당동대우푸르지오","127.0191882415","37.5579233138"
"02257","황학동주민센터","127.0234023516","37.5668556166"
"02258","신당초등학교앞","127.0238272352","37.564476647"
"02259","금호베스트빌.삼성래미안아파트","127.0241443772","37.5615426236"
"02260","금호베스트빌.삼성래미안아파트","127.0243472269","37.5622544456"
"02261","도로교통공단후문","127.0241667675","37.5642774365"
"02262","서대문경찰서","126.9675115679","37.5652819605"
"02269","교육연구정보원","126.9803184727","37.5544851841"
"02272","방산종합시장","127.0019301271","37.5678058693"
"02273","황학동롯데캐슬","127.0221630322","37.5715126997"
"02274","광희문.광희동사거리","127.0086110484","37.5645499236"
"02275","광희문.광희동사거리","127.0094396368","37.5643254882"
"02277","황학동롯데캐슬","127.0232394785","37.5709448049"
"02278","한국은행.신세계앞","126.9792899798","37.561408112"
"02279","서울기동대.광희초등학교","127.0145727542","37.5678671611"
"02280","동대문디자인플라자","127.0119962039","37.567700749"
"02281","서대문역사거리.농협중앙회","126.9678855112","37.5669222408"
"02282","서울스퀘어앞","126.97323173","37.555341632"
"02284","힐튼호텔","126.9766258827","37.5561983921"
"02285","힐튼호텔","126.976717","37.556568"
"02286","시청앞.덕수궁","126.9768355729","37.5662122834"
"02288","앰배서더호텔.장충문화체육센터","127.0025921056","37.5601745008"
"02501","약수역.3.6호선","127.0121963673","37.5525416326"
"02502","코리아나호텔","126.9766061418","37.5686550996"
"02503","시청역","126.9767938672","37.565635576"
"02504","삼성프라자","126.9760669915","37.5624960233"
"02505","서울역","126.9713291252","37.5582012576"
"02506","남대문","126.9762857869","37.5614634146"
"02507","프레스센터","126.9774317996","37.5673567863"
"02510","신당역하나은행","127.0215804936","37.5653655565"
"02513","염천교","126.9709923515","37.5597519575"
"02514","중림동입구","126.969120688","37.558472831"
"02515","서울역서부","126.969248154","37.5558357207"
"02516","한국경제신문사","126.9679526472","37.5609334062"
"02517","신금호파크자이아파트후문","127.0172165788","37.5553289935"
"02518","응봉근린공원.금호산","127.0170566338","37.5537755301"
"02519","서울방송고등학교.남산타운아파트","127.012409789","37.5495860191"
"02520","서울방송고등학교.남산타운아파트","127.0122830052","37.5494256375"
"02521","중구청소년수련관.남산타운2상가","127.0124984104","37.5516450117"
"02522","중구청소년수련관.남산타운2상가","127.0121192688","37.5517045235"
"02523","약수시장.초록마을앞","127.010785999","37.5516046313"
"02524","약수지구대","127.0120186912","37.5526524854"
"02605","남대문시장","126.9788338327","37.5613170207"
"02639","롯데호텔","126.9803053067","37.5658047183"
"02640","웨스틴조선호텔","126.979685306","37.5642485497"
"02641","시청광장","126.9787630365","37.5652072923"
"02643","코리아나호텔","126.9767760218","37.5684226513"
"02649","서소문KAL빌딩","126.9746302112","37.5634526841"
"02652","앰배서더호텔","127.0026102024","37.5597717116"
"02661","광화문","126.9767623328","37.568758756"
"02662","시청덕수궁","126.97677807","37.565471574"
"02664","바비엥스위트","126.9676372948","37.5651089852"
"02665","서울역","126.9728595843","37.5578195556"
"02669","명동역.세종호텔","126.9865842732","37.5610964868"
"02679","충무로역.호텔피제이","126.9955605031","37.5617180187"
"02680","남대문시장","126.9787309255","37.560967378"
"02681","이비스엠버서더호텔","126.982612619","37.5646093306"
"02682","프레이저플레이스","126.9692683016","37.5628476779"
"02685","서울역","126.9713325533","37.5581165556"
"02686","아카시아호텔.웨스턴코업레지던스","127.0034786985","37.5665506121"
"02687","을지로코업레지던스","127.0053974501","37.5662333554"
"02688","토요코인호텔.이비스버젯호텔","127.0089472544","37.5645913489"
"02692","약수역","127.0098978294","37.5537889625"
"02693","밀레니엄힐튼호텔","126.9759752961","37.5554665731"
"02694","서울역","126.9720456834","37.5580158041"
"02695","라마다.스위트호텔","126.9720684843","37.5606109591"
"02698","라마다서울호텔","127.0451213206","37.5104190338"
"02699","서울플라자호텔","126.9779059345","37.564156195"
"02706","시청.서울신문사","126.9773647244","37.568299316"
"02707","프레이저플레이스남대문","126.9762665716","37.5613760047"
"02708","프레이저플레이스남대문","126.9755365701","37.5610667807"
"02709","동대문역사문화공원","127.009245066","37.5653851887"
"02710","KY헤리티지호텔","127.0073975525","37.5645247753"
"02711","동대문디자인플라자","127.0094145732","37.5681390561"
"02712","베이튼호텔","127.0026364414","37.5649993215"
"03001","한강대교북단.LG유플러스","126.9631917349","37.5240898013"
"03002","한강대교북단.LG유플러스","126.9631848403","37.5243060629"
"03003","신용산역","126.966207","37.527293"
"03004","신용산역","126.9666192358","37.527920489"
"03005","KT용산지사","126.9702350163","37.5314970129"
"03006","KT용산지사","126.9705640624","37.5320503694"
"03007","삼각지역","126.9740117531","37.5352698987"
"03008","삼각지역","126.9741608708","37.5359845015"
"03009","숙대입구역","126.9725377982","37.543295633"
"03010","숙대입구역","126.9722320769","37.5437560216"
"03011","갈월동","126.9722373211","37.5509755993"
"03012","갈월동","126.9717081909","37.5495337218"
"03110","남영역","126.9719271804","37.542006922"
"03111","남영역","126.9716794679","37.5416932813"
"03119","신용산역3번출구","126.9670860345","37.5286118013"
"03122","한강대교북단","126.9639344725","37.5252902941"
"03124","서계동","126.9693404702","37.5524743044"
"03125","서계동","126.969221961","37.5516704971"
"03126","청파동","126.9701330652","37.5488115567"
"03127","청파동","126.9698626298","37.548679027"
"03128","숙대입구역.청파동주민센터","126.9707772395","37.5453812474"
"03129","숙대입구역.청파동주민센터","126.9702634348","37.5454135586"
"03130","남영역","126.971032","37.540813"
"03131","남영역","126.9706761392","37.5405702704"
"03132","용산전자상가17동","126.9660271002","37.5337792589"
"03133","용산전자상가19동","126.9654965792","37.5334231716"
"03134","용산전자상가10동","126.9619640523","37.5332725045"
"03135","용산전자상가12동","126.9622629103","37.5329995678"
"03136","용산전자상가.전자랜드","126.9585777029","37.5327640474"
"03137","용산전자상가.전자랜드","126.9582528287","37.5329991195"
"03138","원효대교북단","126.9560108274","37.5318800435"
"03139","용산경찰서","126.9691858135","37.5405032098"
"03140","용산경찰서","126.9690615428","37.5399994643"
"03141","용산꿈나무종합타운.원효로우체국","126.9669290534","37.5386139009"
"03142","용산e편한세상","126.9653759615","37.5373338982"
"03143","남정초등학교","126.9636632444","37.5363187485"
"03144","원효로2가","126.9629911361","37.536237441"
"03145","원효로2가사거리","126.9610704217","37.5349338369"
"03146","원효로3가","126.9581798302","37.5340407624"
"03147","원효로3가","126.9583248022","37.5337957151"
"03148","용암초등학교입구.이태원주공아파트","126.9886572147","37.543763247"
"03149","이태원동남산대림아파트.용산동아파트","126.987449262","37.5397253123"
"03150","용산한신아파트","126.9871086322","37.5398054732"
"03151","해방촌","126.9864583325","37.5377076472"
"03152","국군재정관리단","126.9870570383","37.5371418254"
"03153","용산구청.크라운호텔","126.9912039368","37.5302839538"
"03154","용산구청.크라운호텔","126.9911055786","37.5296117273"
"03155","한강중학교","126.9922521773","37.525474865"
"03156","한강중학교앞","126.9924287738","37.5245025908"
"03157","서빙고역1번출구","126.9894776223","37.5200094838"
"03158","장충단로입구","127.002202","37.545795"
"03159","남산예술원","127.00204","37.544437"
"03160","서울중부기술교육원.블루스퀘어","127.0035397782","37.5415776794"
"03161","서울시중부기술교육원.블루스퀘어","127.0031776354","37.5411748997"
"03162","순천향대학병원","127.0057302453","37.5364422432"
"03163","순천향대학병원","127.0062993526","37.5356114027"
"03164","순천향대학병원","127.0054993584","37.5357934643"
"03165","순천향대학병원.한남오거리","127.0057290409","37.5354906847"
"03166","한남5거리","127.0083381045","37.5328656324"
"03167","남산도서관","126.980835","37.552282"
"03168","남산도서관","126.9811340112","37.5520442521"
"03169","후암약수터","126.98432","37.54869"
"03170","후암약수터","126.9841668777","37.548395263"
"03171","보성여중고입구","126.9858399758","37.5463968458"
"03172","보성여중고입구","126.9856317665","37.5462598541"
"03173","남산체육관","126.9927901963","37.5427038827"
"03174","남산체육관","126.992916961","37.5425047481"
"03175","하얏트호텔","126.9962350228","37.5416209251"
"03176","하얏트호텔","126.9974210125","37.5408216845"
"03177","용마루고개(서울자동차고등학교)","126.9584647114","37.5406368923"
"03178","용마루고개.효창파크푸르지오아파트","126.9585520334","37.5402999129"
"03179","효창공원앞역","126.9620345918","37.5392080537"
"03180","효창공원앞역","126.9624982594","37.5388068257"
"03181","용산꿈나무종합타운.보건분소","126.9649997667","37.5384268178"
"03182","용산꿈나무종합타운.보건분소","126.964648","37.538295"
"03183","문배동등기소앞","126.9670845367","37.5375803863"
"03184","전쟁기념관","126.9768577525","37.5347586674"
"03185","전쟁기념관","126.9773364922","37.5344334641"
"03186","녹사평역","126.9853329261","37.5350537818"
"03187","녹사평역","126.9853046955","37.5347582183"
"03188","용산구청.이태원시장","126.9906003503","37.5343631768"
"03189","용산구청.이태원시장","126.9899056291","37.534063054"
"03190","이태원역1번출구.해밀턴호텔","126.9929957924","37.5345183319"
"03191","이태원역4번출구.해밀턴호텔","126.9931542295","37.5342768471"
"03192","이태원119안전센터","126.9966370647","37.5347500738"
"03193","이태원119안전센터","126.9971949215","37.5345410337"
"03194","한남동새마을금고","127.0003213662","37.5368442711"
"03195","한남동주민센터","127.0006042579","37.5367073033"
"03196","한강진역.블루스퀘어","127.001669577","37.5407264564"
"03197","한강진역.블루스퀘어","127.0021070988","37.5408748585"
"03198","서울역","126.973780169","37.5535629948"
"03199","후암3거리","126.9765772255","37.5525408404"
"03200","후암시장","126.9770644706","37.5506891863"
"03201","후암시장","126.9775446282","37.5497467332"
"03202","용산중고","126.9780966281","37.5469110901"
"03203","용산중고","126.978350169","37.54679039"
"03204","후암동우리은행앞","126.9809588102","37.5466989277"
"03205","용산중고","126.977563","37.54574"
"03206","남영동주민센터","126.976752502","37.5457484198"
"03207","남영동주민센터","126.9750573355","37.5453624049"
"03208","남영우체국","126.973235384","37.5451241168"
"03209","남영우체국","126.9735080526","37.5453224193"
"03210","한남시범아파트","127.0122607528","37.5379429734"
"03211","한남시범아파트","127.0126714787","37.5377041394"
"03212","한남동","127.0084445845","37.5339127002"
"03213","한남동","127.0087002913","37.5337549896"
"03214","이촌동동부센트레빌","126.9661231869","37.5214756887"
"03215","이촌동두산위브트레지움.한강대우아파트","126.9677862417","37.5215067914"
"03216","이촌1동충신교회앞","126.9683361998","37.5212059729"
"03217","이촌동한가람아파트.이촌역","126.9718842721","37.520656299"
"03218","이촌동한강맨션.이촌역","126.9728630793","37.5200771209"
"03219","신용산초등학교","126.9745986221","37.5197783418"
"03220","신용산초등학교","126.9761068945","37.5190514691"
"03221","이촌동강촌아파트","126.9776115957","37.5188201813"
"03222","이촌동점보아파트","126.9783561291","37.5183400338"
"03223","이촌동현대아파트","126.9808043144","37.5180656216"
"03224","금강병원.반도아파트","126.9811234284","37.517704332"
"03225","서빙고신동아아파트","126.9851948708","37.5179148687"
